# ###########
# [default parameters]
#   dict([('NL', '20'), ('NR', '25'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '5.'), ('TelR', '5.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'nOscL', 'nOscR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta_L', 'eta_R', 'eta_NL', 'commL', 'commR']
# ###########
# 
7.101880e-01 2.605637e-05 2.605637e-05 5.528633e-01 1.260725e+00 -7.283331e-06 3.992618e-06 1.636242e-06 1.654471e-06 -5.590441e-02 5.107666e-02 -0.1947384 1.000000e+00 9.999924e-01
7.102000e-01 2.603557e-05 2.603557e-05 5.572463e-01 1.249195e+00 -6.187567e-06 2.954817e-06 1.607368e-06 1.625382e-06 -4.753165e-02 3.783052e-02 -0.15801741 1.000000e+00 9.999927e-01
7.102120e-01 2.601560e-05 2.601560e-05 5.573709e-01 1.249459e+00 -6.156416e-06 2.978669e-06 1.579813e-06 1.597933e-06 -4.732864e-02 3.816516e-02 -0.15801246 1.000000e+00 9.999925e-01
7.102240e-01 2.599983e-05 2.599983e-05 5.579811e-01 1.248245e+00 -6.003857e-06 2.869386e-06 1.558154e-06 1.576316e-06 -4.618381e-02 3.678724e-02 -0.15357636 1.000000e+00 9.999925e-01
7.102360e-01 2.599119e-05 2.599119e-05 5.561118e-01 1.253692e+00 -6.471196e-06 3.359647e-06 1.546604e-06 1.564945e-06 -4.979531e-02 4.308700e-02 -0.17020692 1.000000e+00 9.999926e-01
7.102480e-01 2.597560e-05 2.597560e-05 5.566681e-01 1.252622e+00 -6.332102e-06 3.263317e-06 1.525199e-06 1.543586e-06 -4.875423e-02 4.187670e-02 -0.16623054 1.000000e+00 9.999925e-01
7.102600e-01 2.596400e-05 2.596400e-05 5.563787e-01 1.253774e+00 -6.404441e-06 3.367082e-06 1.509446e-06 1.527913e-06 -4.933324e-02 4.322757e-02 -0.16935696 1.000000e+00 9.999924e-01
7.102720e-01 2.593813e-05 2.593813e-05 5.618171e-01 1.239472e+00 -5.044825e-06 2.079799e-06 1.473406e-06 1.491620e-06 -3.889891e-02 2.672769e-02 -0.12360492 1.000000e+00 9.999927e-01
7.102840e-01 2.593572e-05 2.593572e-05 5.568247e-01 1.253394e+00 -6.292934e-06 3.332872e-06 1.470736e-06 1.489325e-06 -4.852716e-02 4.283504e-02 -0.16701345 1.000000e+00 9.999924e-01
7.102960e-01 2.591446e-05 2.591446e-05 5.601784e-01 1.244735e+00 -5.454500e-06 2.553504e-06 1.441265e-06 1.459731e-06 -4.209619e-02 3.284529e-02 -0.13905756 1.000000e+00 9.999926e-01
7.103080e-01 2.590911e-05 2.590911e-05 5.553757e-01 1.258222e+00 -6.655178e-06 3.767444e-06 1.434444e-06 1.453290e-06 -5.137327e-02 4.847001e-02 -0.18102438 1.000000e+00 9.999922e-01
7.103200e-01 2.588740e-05 2.588740e-05 5.594290e-01 1.247634e+00 -5.641850e-06 2.814532e-06 1.404322e-06 1.422996e-06 -4.358761e-02 3.624070e-02 -0.14699709 1.000000e+00 9.999926e-01
7.103320e-01 2.587700e-05 2.587700e-05 5.601117e-01 1.246051e+00 -5.471159e-06 2.672047e-06 1.390218e-06 1.408893e-06 -4.228589e-02 3.441986e-02 -0.14161005 1.000000e+00 9.999927e-01
7.103440e-01 2.586983e-05 2.586983e-05 5.562587e-01 1.256958e+00 -6.434410e-06 3.653784e-06 1.380814e-06 1.399812e-06 -4.974451e-02 4.707909e-02 -0.17548191 1.000000e+00 9.999922e-01
7.103560e-01 2.584395e-05 2.584395e-05 5.627988e-01 1.239598e+00 -4.799377e-06 2.091232e-06 1.344739e-06 1.363406e-06 -3.714121e-02 2.697256e-02 -0.11998071 1.000000e+00 9.999925e-01
7.103680e-01 2.583321e-05 2.583321e-05 5.620231e-01 1.242073e+00 -4.993281e-06 2.314071e-06 1.330211e-06 1.349000e-06 -3.865785e-02 2.985912e-02 -0.12728997 1.000000e+00 9.999926e-01
7.103800e-01 2.582576e-05 2.582576e-05 5.580964e-01 1.253194e+00 -5.974980e-06 3.315016e-06 1.320417e-06 1.339547e-06 -4.627147e-02 4.278694e-02 -0.16187319 1.000000e+00 9.999922e-01
7.103920e-01 2.581414e-05 2.581414e-05 5.582523e-01 1.253111e+00 -5.935993e-06 3.307578e-06 1.304616e-06 1.323799e-06 -4.599025e-02 4.271016e-02 -0.16113681 1.000000e+00 9.999923e-01
7.104040e-01 2.580049e-05 2.580049e-05 5.587902e-01 1.252032e+00 -5.801505e-06 3.210387e-06 1.285947e-06 1.305171e-06 -4.497206e-02 4.147709e-02 -0.15718122 1.000000e+00 9.999924e-01
7.104160e-01 2.578710e-05 2.578710e-05 5.600620e-01 1.248906e+00 -5.483556e-06 2.929076e-06 1.267635e-06 1.286845e-06 -4.252944e-02 3.786228e-02 -0.1468053 1.000000e+00 9.999924e-01
7.104280e-01 2.576837e-05 2.576837e-05 5.627977e-01 1.241883e+00 -4.799628e-06 2.297012e-06 1.241745e-06 1.260870e-06 -3.725209e-02 2.971359e-02 -0.12393054 1.000000e+00 9.999926e-01
7.104400e-01 2.575891e-05 2.575891e-05 5.621410e-01 1.243989e+00 -4.963789e-06 2.486530e-06 1.229015e-06 1.248243e-06 -3.854037e-02 3.217697e-02 -0.13015476 1.000000e+00 9.999926e-01
7.104520e-01 2.574873e-05 2.574873e-05 5.603059e-01 1.249388e+00 -5.422555e-06 2.972503e-06 1.215313e-06 1.234739e-06 -4.211901e-02 3.848090e-02 -0.14671701 1.000000e+00 9.999923e-01
7.104640e-01 2.573817e-05 2.573817e-05 5.596549e-01 1.251512e+00 -5.585307e-06 3.163682e-06 1.201044e-06 1.220582e-06 -4.340096e-02 4.097263e-02 -0.15296517 1.000000e+00 9.999922e-01
7.104760e-01 2.571635e-05 2.571635e-05 5.650285e-01 1.237262e+00 -4.241903e-06 1.881159e-06 1.170732e-06 1.190012e-06 -3.298993e-02 2.438343e-02 -0.107145 1.000000e+00 9.999926e-01
7.104880e-01 2.571189e-05 2.571189e-05 5.612581e-01 1.247855e+00 -5.184493e-06 2.834639e-06 1.165134e-06 1.184720e-06 -4.032760e-02 3.674874e-02 -0.14034789 1.000000e+00 9.999923e-01
7.105000e-01 2.569714e-05 2.569714e-05 5.634765e-01 1.242144e+00 -4.629875e-06 2.320607e-06 1.144879e-06 1.164390e-06 -3.603416e-02 3.010201e-02 -0.12171456 1.000000e+00 9.999926e-01
7.105120e-01 2.568974e-05 2.568974e-05 5.622644e-01 1.245728e+00 -4.932905e-06 2.643116e-06 1.135073e-06 1.154716e-06 -3.840369e-02 3.429535e-02 -0.13270707 1.000000e+00 9.999924e-01
7.105240e-01 2.567567e-05 2.567567e-05 5.634251e-01 1.242932e+00 -4.642724e-06 2.391493e-06 1.115791e-06 1.135440e-06 -3.616439e-02 3.104747e-02 -0.12328398 1.000000e+00 9.999924e-01
7.105360e-01 2.566539e-05 2.566539e-05 5.632516e-01 1.243721e+00 -4.686095e-06 2.462563e-06 1.101904e-06 1.121628e-06 -3.651684e-02 3.198292e-02 -0.12533985 1.000000e+00 9.999924e-01
7.105480e-01 2.565721e-05 2.565721e-05 5.627271e-01 1.245420e+00 -4.817230e-06 2.615466e-06 1.090977e-06 1.110787e-06 -3.755070e-02 3.397961e-02 -0.13036158 1.000000e+00 9.999924e-01
7.105600e-01 2.563958e-05 2.563958e-05 5.672960e-01 1.233273e+00 -3.674990e-06 1.522216e-06 1.066596e-06 1.086178e-06 -2.866654e-02 1.978993e-02 -0.09121608 1.000000e+00 9.999927e-01
7.105720e-01 2.563580e-05 2.563580e-05 5.625593e-01 1.246528e+00 -4.859151e-06 2.715206e-06 1.061995e-06 1.081951e-06 -3.790910e-02 3.530487e-02 -0.13295709 1.000000e+00 9.999922e-01
7.105840e-01 2.562528e-05 2.562528e-05 5.632528e-01 1.244918e+00 -4.685772e-06 2.570333e-06 1.047734e-06 1.067705e-06 -3.657148e-02 3.343487e-02 -0.1274229 1.000000e+00 9.999924e-01
7.105960e-01 2.561336e-05 2.561336e-05 5.647419e-01 1.241143e+00 -4.313513e-06 2.230590e-06 1.031493e-06 1.051430e-06 -3.368174e-02 2.902898e-02 -0.11497302 1.000000e+00 9.999925e-01
7.106080e-01 2.560366e-05 2.560366e-05 5.654579e-01 1.239445e+00 -4.134485e-06 2.077766e-06 1.018389e-06 1.038330e-06 -3.229604e-02 2.705038e-02 -0.10918413 1.000000e+00 9.999926e-01
7.106200e-01 2.559192e-05 2.559192e-05 5.661949e-01 1.237753e+00 -3.950236e-06 1.925433e-06 1.002419e-06 1.022384e-06 -3.087096e-02 2.507865e-02 -0.10331586 1.000000e+00 9.999925e-01
7.106320e-01 2.557840e-05 2.557840e-05 5.683264e-01 1.232245e+00 -3.417355e-06 1.429688e-06 9.838870e-07 1.003780e-06 -2.672064e-02 1.863145e-02 -0.085273884 1.000000e+00 9.999927e-01
7.106440e-01 2.557463e-05 2.557463e-05 5.656651e-01 1.239737e+00 -4.082675e-06 2.104071e-06 9.792459e-07 9.993581e-07 -3.192754e-02 2.742393e-02 -0.10885923 1.000000e+00 9.999925e-01
7.106560e-01 2.556399e-05 2.556399e-05 5.659426e-01 1.239286e+00 -4.013309e-06 2.063476e-06 9.648369e-07 9.849966e-07 -3.139814e-02 2.690602e-02 -0.10696896 1.000000e+00 9.999926e-01
7.106680e-01 2.555409e-05 2.555409e-05 5.665992e-01 1.237759e+00 -3.849151e-06 1.926058e-06 9.514571e-07 9.716356e-07 -3.012552e-02 2.512394e-02 -0.10169973 1.000000e+00 9.999925e-01
7.106800e-01 2.554245e-05 2.554245e-05 5.683448e-01 1.233264e+00 -3.412754e-06 1.521446e-06 9.355928e-07 9.557160e-07 -2.672222e-02 1.985513e-02 -0.086929416 1.000000e+00 9.999927e-01
7.106920e-01 2.553577e-05 2.553577e-05 5.670361e-01 1.237092e+00 -3.739909e-06 1.866031e-06 9.268070e-07 9.470710e-07 -2.929153e-02 2.435840e-02 -0.09878976 1.000000e+00 9.999924e-01
7.107040e-01 2.553078e-05 2.553078e-05 5.651825e-01 1.242380e+00 -4.203321e-06 2.342042e-06 9.204258e-07 9.408537e-07 -3.292748e-02 3.057802e-02 -0.11536713 1.000000e+00 9.999923e-01
7.107160e-01 2.551763e-05 2.551763e-05 5.678624e-01 1.235338e+00 -3.533336e-06 1.708207e-06 9.024043e-07 9.227245e-07 -2.769330e-02 2.231408e-02 -0.09243396 1.000000e+00 9.999926e-01
7.107280e-01 2.550772e-05 2.550772e-05 5.682906e-01 1.234445e+00 -3.426273e-06 1.627849e-06 8.890339e-07 9.093902e-07 -2.686459e-02 2.127263e-02 -0.089163378 1.000000e+00 9.999926e-01
7.107400e-01 2.549750e-05 2.549750e-05 5.706902e-01 1.228090e+00 -2.826368e-06 1.055843e-06 8.751423e-07 8.953821e-07 -2.216977e-02 1.380323e-02 -0.068516334 1.000000e+00 9.999928e-01
7.107520e-01 2.548841e-05 2.548841e-05 5.711165e-01 1.227177e+00 -2.719784e-06 9.736883e-07 8.629134e-07 8.831820e-07 -2.134134e-02 1.273374e-02 -0.065208573 1.000000e+00 9.999928e-01
7.107640e-01 2.548703e-05 2.548703e-05 5.667947e-01 1.239205e+00 -3.800240e-06 2.056269e-06 8.616868e-07 8.822840e-07 -2.982097e-02 2.689301e-02 -0.10340271 1.000000e+00 9.999924e-01
7.107760e-01 2.547632e-05 2.547632e-05 5.675794e-01 1.237348e+00 -3.604068e-06 1.889115e-06 8.471684e-07 8.677851e-07 -2.829348e-02 2.471726e-02 -0.09702864 1.000000e+00 9.999925e-01
7.107880e-01 2.546963e-05 2.546963e-05 5.664507e-01 1.240676e+00 -3.886248e-06 2.188757e-06 8.383738e-07 8.591172e-07 -3.051672e-02 2.864531e-02 -0.10733382 1.000000e+00 9.999922e-01
7.108000e-01 2.546077e-05 2.546077e-05 5.674017e-01 1.238300e+00 -3.648496e-06 1.974872e-06 8.264456e-07 8.471789e-07 -2.865975e-02 2.585510e-02 -0.0993888 1.000000e+00 9.999924e-01
7.108120e-01 2.545066e-05 2.545066e-05 5.690043e-01 1.234153e+00 -3.247825e-06 1.601643e-06 8.127496e-07 8.334320e-07 -2.552252e-02 2.097710e-02 -0.085744764 1.000000e+00 9.999924e-01
7.108240e-01 2.544175e-05 2.544175e-05 5.692697e-01 1.233681e+00 -3.181465e-06 1.559181e-06 8.007785e-07 8.215057e-07 -2.500980e-02 2.042812e-02 -0.083850021 1.000000e+00 9.999926e-01
7.108360e-01 2.543353e-05 2.543353e-05 5.701640e-01 1.231442e+00 -2.957891e-06 1.357639e-06 7.897675e-07 8.104844e-07 -2.325977e-02 1.779329e-02 -0.076355433 1.000000e+00 9.999927e-01
7.108480e-01 2.542586e-05 2.542586e-05 5.704208e-01 1.230956e+00 -2.893687e-06 1.313851e-06 7.795449e-07 8.002917e-07 -2.276177e-02 1.722460e-02 -0.074467188 9.999999e-01 9.999927e-01
7.108600e-01 2.541808e-05 2.541808e-05 5.701029e-01 1.232068e+00 -2.973159e-06 1.413976e-06 7.691782e-07 7.900048e-07 -2.339405e-02 1.854292e-02 -0.077669559 9.999999e-01 9.999926e-01
7.108720e-01 2.541159e-05 2.541159e-05 5.695554e-01 1.233777e+00 -3.110047e-06 1.567837e-06 7.606487e-07 7.815621e-07 -2.447739e-02 2.056590e-02 -0.082838097 1.000000e+00 9.999925e-01
7.108840e-01 2.540201e-05 2.540201e-05 5.718373e-01 1.227728e+00 -2.539559e-06 1.023404e-06 7.476755e-07 7.684797e-07 -1.999495e-02 1.342943e-02 -0.063118359 9.999999e-01 9.999927e-01
7.108960e-01 2.539696e-05 2.539696e-05 5.697325e-01 1.233715e+00 -3.065745e-06 1.562308e-06 7.412177e-07 7.622194e-07 -2.414261e-02 2.050518e-02 -0.08200287 9.999999e-01 9.999924e-01
7.109080e-01 2.539132e-05 2.539132e-05 5.691988e-01 1.235360e+00 -3.199179e-06 1.710358e-06 7.338726e-07 7.549487e-07 -2.519900e-02 2.245332e-02 -0.087009732 9.999999e-01 9.999923e-01
7.109200e-01 2.538268e-05 2.538268e-05 5.704315e-01 1.232194e+00 -2.890997e-06 1.425411e-06 7.222690e-07 7.433166e-07 -2.277928e-02 1.871895e-02 -0.076523967 9.999999e-01 9.999925e-01
7.109320e-01 2.537513e-05 2.537513e-05 5.710808e-01 1.230615e+00 -2.728663e-06 1.283225e-06 7.121938e-07 7.332446e-07 -2.150660e-02 1.685673e-02 -0.071146431 9.999999e-01 9.999926e-01
7.109440e-01 2.537016e-05 2.537016e-05 5.697799e-01 1.234368e+00 -3.053892e-06 1.621043e-06 7.058337e-07 7.270155e-07 -2.407468e-02 2.129855e-02 -0.082921068 9.999999e-01 9.999925e-01
7.109560e-01 2.536405e-05 2.536405e-05 5.695763e-01 1.235110e+00 -3.104781e-06 1.687913e-06 6.978154e-07 7.190530e-07 -2.448175e-02 2.218249e-02 -0.08503029 9.999999e-01 9.999923e-01
7.109680e-01 2.535586e-05 2.535586e-05 5.706843e-01 1.232277e+00 -2.827785e-06 1.432875e-06 6.868477e-07 7.080627e-07 -2.230478e-02 1.883687e-02 -0.075615534 9.999999e-01 9.999925e-01
7.109800e-01 2.534804e-05 2.534804e-05 5.721182e-01 1.228527e+00 -2.469303e-06 1.095384e-06 6.763802e-07 6.975394e-07 -1.948319e-02 1.440458e-02 -0.063283356 9.999999e-01 9.999927e-01
7.109920e-01 2.534410e-05 2.534410e-05 5.705852e-01 1.232893e+00 -2.852547e-06 1.488328e-06 6.714586e-07 6.927609e-07 -2.251055e-02 1.957494e-02 -0.077074902 9.999999e-01 9.999924e-01
7.110040e-01 2.533822e-05 2.533822e-05 5.704433e-01 1.233457e+00 -2.888036e-06 1.539134e-06 6.637745e-07 6.851272e-07 -2.279589e-02 2.024786e-02 -0.07862535 9.999999e-01 9.999924e-01
7.110160e-01 2.533074e-05 2.533074e-05 5.707888e-01 1.232718e+00 -2.801660e-06 1.472634e-06 6.538208e-07 6.752050e-07 -2.212063e-02 1.937874e-02 -0.075932721 9.999999e-01 9.999924e-01
7.110280e-01 2.532211e-05 2.532211e-05 5.738111e-01 1.224584e+00 -2.046056e-06 7.405063e-07 6.421677e-07 6.633822e-07 -1.616024e-02 9.747823e-03 -0.049520088 9.999999e-01 9.999928e-01
7.110400e-01 2.531606e-05 2.531606e-05 5.731336e-01 1.226640e+00 -2.215435e-06 9.255893e-07 6.342666e-07 6.555791e-07 -1.750221e-02 1.218711e-02 -0.055832571 9.999999e-01 9.999928e-01
7.110520e-01 2.531053e-05 2.531053e-05 5.724548e-01 1.228684e+00 -2.385130e-06 1.109560e-06 6.270825e-07 6.484876e-07 -1.884694e-02 1.461263e-02 -0.06213267 9.999999e-01 9.999926e-01
7.110640e-01 2.530466e-05 2.530466e-05 5.727581e-01 1.228012e+00 -2.309304e-06 1.049084e-06 6.193980e-07 6.408212e-07 -1.825200e-02 1.381938e-02 -0.059723172 9.999999e-01 9.999926e-01
7.110760e-01 2.529892e-05 2.529892e-05 5.729977e-01 1.227513e+00 -2.249397e-06 1.004159e-06 6.118963e-07 6.333415e-07 -1.778256e-02 1.323060e-02 -0.057872052 9.999999e-01 9.999927e-01
7.110880e-01 2.529208e-05 2.529208e-05 5.738520e-01 1.225342e+00 -2.035821e-06 8.087385e-07 6.028255e-07 6.242567e-07 -1.609849e-02 1.065865e-02 -0.05061078 9.999999e-01 9.999928e-01
7.111000e-01 2.528789e-05 2.528789e-05 5.726531e-01 1.228788e+00 -2.335550e-06 1.118897e-06 5.975502e-07 6.191026e-07 -1.847169e-02 1.474879e-02 -0.061472178 9.999999e-01 9.999926e-01
7.111120e-01 2.528219e-05 2.528219e-05 5.729678e-01 1.228078e+00 -2.256887e-06 1.055085e-06 5.901168e-07 6.116848e-07 -1.785357e-02 1.391078e-02 -0.058950081 9.999999e-01 9.999925e-01
7.111240e-01 2.527543e-05 2.527543e-05 5.746094e-01 1.223719e+00 -1.846470e-06 6.626980e-07 5.811397e-07 6.026321e-07 -1.461079e-02 8.739685e-03 -0.044672841 9.999999e-01 9.999928e-01
7.111360e-01 2.527122e-05 2.527122e-05 5.736648e-01 1.226460e+00 -2.082627e-06 9.093892e-07 5.758220e-07 5.974157e-07 -1.648220e-02 1.199506e-02 -0.05327829 9.999999e-01 9.999926e-01
7.111480e-01 2.526599e-05 2.526599e-05 5.725616e-01 1.229672e+00 -2.358411e-06 1.198529e-06 5.690816e-07 5.908005e-07 -1.866866e-02 1.581215e-02 -0.063350901 9.999999e-01 9.999925e-01
7.111600e-01 2.525918e-05 2.525918e-05 5.742001e-01 1.225323e+00 -1.948797e-06 8.070886e-07 5.600322e-07 5.816766e-07 -1.543041e-02 1.065076e-02 -0.049096953 9.999999e-01 9.999927e-01
7.111720e-01 2.525338e-05 2.525338e-05 5.746972e-01 1.224111e+00 -1.824508e-06 6.979736e-07 5.524415e-07 5.740928e-07 -1.444962e-02 9.212942e-03 -0.044949105 9.999999e-01 9.999928e-01
7.111840e-01 2.525070e-05 2.525070e-05 5.728973e-01 1.229178e+00 -2.274490e-06 1.154065e-06 5.493098e-07 5.711145e-07 -1.801526e-02 1.523477e-02 -0.061101279 9.999999e-01 9.999925e-01
7.111960e-01 2.524521e-05 2.524521e-05 5.730129e-01 1.229015e+00 -2.245578e-06 1.139402e-06 5.421693e-07 5.640071e-07 -1.779013e-02 1.504446e-02 -0.060337827 9.999999e-01 9.999924e-01
7.112080e-01 2.524035e-05 2.524035e-05 5.727639e-01 1.229844e+00 -2.307833e-06 1.214090e-06 5.359258e-07 5.578174e-07 -1.828686e-02 1.603372e-02 -0.062790957 9.999999e-01 9.999923e-01
7.112200e-01 2.523299e-05 2.523299e-05 5.755387e-01 1.222358e+00 -1.614127e-06 5.402468e-07 5.260724e-07 5.478077e-07 -1.279378e-02 7.136779e-03 -0.038420667 9.999999e-01 9.999928e-01
7.112320e-01 2.522988e-05 2.522988e-05 5.736996e-01 1.227547e+00 -2.073903e-06 1.007319e-06 5.223423e-07 5.442418e-07 -1.644006e-02 1.330855e-02 -0.054956664 9.999999e-01 9.999926e-01
7.112440e-01 2.522275e-05 2.522275e-05 5.755538e-01 1.222609e+00 -1.610345e-06 5.628436e-07 5.128448e-07 5.346570e-07 -1.276899e-02 7.438305e-03 -0.038771937 9.999999e-01 9.999928e-01
7.112560e-01 2.521891e-05 2.521891e-05 5.742711e-01 1.226276e+00 -1.931018e-06 8.929558e-07 5.080608e-07 5.300018e-07 -1.531405e-02 1.180273e-02 -0.050390298 9.999999e-01 9.999926e-01
7.112680e-01 2.521308e-05 2.521308e-05 5.759857e-01 1.221685e+00 -1.502371e-06 4.797319e-07 5.003938e-07 5.222453e-07 -1.191739e-02 6.342368e-03 -0.035376336 9.999999e-01 9.999928e-01
7.112800e-01 2.520965e-05 2.520965e-05 5.746660e-01 1.225442e+00 -1.832279e-06 8.179025e-07 4.961989e-07 5.181778e-07 -1.453633e-02 1.081467e-02 -0.047306556 9.999999e-01 9.999926e-01
7.112920e-01 2.520529e-05 2.520529e-05 5.742469e-01 1.226729e+00 -1.937070e-06 9.337167e-07 4.906547e-07 5.126987e-07 -1.537035e-02 1.234816e-02 -0.051253299 9.999999e-01 9.999925e-01
7.113040e-01 2.520105e-05 2.520105e-05 5.745799e-01 1.225923e+00 -1.853803e-06 8.612162e-07 4.852685e-07 5.073179e-07 -1.471211e-02 1.139128e-02 -0.048480462 9.999999e-01 9.999927e-01
7.113160e-01 2.519679e-05 2.519679e-05 5.747255e-01 1.225639e+00 -1.817421e-06 8.356181e-07 4.798675e-07 5.019358e-07 -1.442581e-02 1.105456e-02 -0.047381733 9.999999e-01 9.999926e-01
7.113280e-01 2.519273e-05 2.519273e-05 5.744370e-01 1.226553e+00 -1.889541e-06 9.179406e-07 4.747398e-07 4.968610e-07 -1.500069e-02 1.214558e-02 -0.050148081 9.999999e-01 9.999925e-01
7.113400e-01 2.518852e-05 2.518852e-05 5.744530e-01 1.226627e+00 -1.885534e-06 9.245711e-07 4.694061e-07 4.915567e-07 -1.497138e-02 1.223535e-02 -0.050203323 9.999999e-01 9.999925e-01
7.113520e-01 2.518357e-05 2.518357e-05 5.750193e-01 1.225196e+00 -1.743954e-06 7.957753e-07 4.630158e-07 4.851626e-07 -1.384993e-02 1.053300e-02 -0.045381888 9.999999e-01 9.999926e-01
7.113640e-01 2.517789e-05 2.517789e-05 5.762875e-01 1.221839e+00 -1.426894e-06 4.936569e-07 4.555715e-07 4.776656e-07 -1.133450e-02 6.535588e-03 -0.034325667 9.999999e-01 9.999929e-01
7.113760e-01 2.517367e-05 2.517367e-05 5.763963e-01 1.221656e+00 -1.399704e-06 4.771456e-07 4.502202e-07 4.723378e-07 -1.112038e-02 6.318051e-03 -0.033550218 9.999999e-01 9.999929e-01
7.113880e-01 2.517122e-05 2.517122e-05 5.753815e-01 1.224536e+00 -1.653388e-06 7.363811e-07 4.473977e-07 4.696091e-07 -1.313713e-02 9.751626e-03 -0.042723234 9.999999e-01 9.999927e-01
7.114000e-01 2.516653e-05 2.516653e-05 5.751988e-01 1.225176e+00 -1.699060e-06 7.940257e-07 4.413851e-07 4.636489e-07 -1.350254e-02 1.051695e-02 -0.044578593 9.999999e-01 9.999926e-01
7.114120e-01 2.516268e-05 2.516268e-05 5.756091e-01 1.224144e+00 -1.596487e-06 7.011425e-07 4.365421e-07 4.588029e-07 -1.268933e-02 9.288128e-03 -0.041089959 9.999999e-01 9.999927e-01
7.114240e-01 2.515937e-05 2.515937e-05 5.751023e-01 1.225641e+00 -1.723185e-06 8.358672e-07 4.324973e-07 4.548202e-07 -1.369815e-02 1.107430e-02 -0.045771147 9.999999e-01 9.999925e-01
7.114360e-01 2.515369e-05 2.515369e-05 5.766962e-01 1.221380e+00 -1.324709e-06 4.523792e-07 4.250414e-07 4.472882e-07 -1.053292e-02 5.994869e-03 -0.03179214 9.999999e-01 9.999928e-01
7.114480e-01 2.515108e-05 2.515108e-05 5.752505e-01 1.225462e+00 -1.686130e-06 8.197448e-07 4.220044e-07 4.443811e-07 -1.340801e-02 1.086428e-02 -0.044834805 9.999999e-01 9.999925e-01
7.114600e-01 2.514725e-05 2.514725e-05 5.755632e-01 1.224700e+00 -1.607968e-06 7.511987e-07 4.171938e-07 4.395758e-07 -1.278842e-02 9.957334e-03 -0.042216354 9.999999e-01 9.999926e-01
7.114720e-01 2.514301e-05 2.514301e-05 5.758279e-01 1.224085e+00 -1.541796e-06 6.957954e-07 4.118023e-07 4.341979e-07 -1.226421e-02 9.224505e-03 -0.040047552 9.999999e-01 9.999926e-01
7.114840e-01 2.513875e-05 2.513875e-05 5.760584e-01 1.223564e+00 -1.484158e-06 6.489399e-07 4.064029e-07 4.288156e-07 -1.180773e-02 8.604773e-03 -0.038183841 9.999999e-01 9.999926e-01
7.114960e-01 2.513510e-05 2.513510e-05 5.762921e-01 1.223016e+00 -1.425721e-06 5.996193e-07 4.018399e-07 4.242613e-07 -1.134446e-02 7.951953e-03 -0.036260172 9.999999e-01 9.999927e-01
7.115080e-01 2.513049e-05 2.513049e-05 5.779440e-01 1.218561e+00 -1.012742e-06 1.986231e-07 3.958946e-07 4.182248e-07 -8.059871e-03 2.634556e-03 -0.021691359 9.999999e-01 9.999929e-01
7.115200e-01 2.512761e-05 2.512761e-05 5.772788e-01 1.220484e+00 -1.179047e-06 3.717262e-07 3.924592e-07 4.148618e-07 -9.384474e-03 4.931178e-03 -0.027772155 9.999999e-01 9.999929e-01
7.115320e-01 2.512426e-05 2.512426e-05 5.761414e-01 1.223733e+00 -1.463397e-06 6.641471e-07 3.883652e-07 4.108842e-07 -1.164927e-02 8.811498e-03 -0.038106378 9.999999e-01 9.999926e-01
7.115440e-01 2.511994e-05 2.511994e-05 5.774660e-01 1.220177e+00 -1.132236e-06 3.441003e-07 3.828428e-07 4.052926e-07 -9.014635e-03 4.566097e-03 -0.026447157 9.999999e-01 9.999929e-01
7.115560e-01 2.511695e-05 2.511695e-05 5.771536e-01 1.221124e+00 -1.210343e-06 4.293822e-07 3.792318e-07 4.017288e-07 -9.637657e-03 5.698438e-03 -0.02937762 9.999999e-01 9.999929e-01
7.115680e-01 2.511288e-05 2.511288e-05 5.779826e-01 1.218937e+00 -1.003101e-06 2.324991e-07 3.740688e-07 3.965330e-07 -7.988736e-03 3.086054e-03 -0.022140828 9.999999e-01 9.999929e-01
7.115800e-01 2.511038e-05 2.511038e-05 5.767373e-01 1.222459e+00 -1.314415e-06 5.494905e-07 3.711724e-07 3.937526e-07 -1.046910e-02 7.294335e-03 -0.033402834 9.999999e-01 9.999926e-01
7.115920e-01 2.510745e-05 2.510745e-05 5.763169e-01 1.223704e+00 -1.419527e-06 6.615825e-07 3.676551e-07 3.902894e-07 -1.130762e-02 8.783349e-03 -0.037299663 9.999999e-01 9.999925e-01
7.116040e-01 2.510283e-05 2.510283e-05 5.780672e-01 1.218976e+00 -9.819468e-07 2.360128e-07 3.616984e-07 3.842355e-07 -7.823394e-03 3.133947e-03 -0.021833469 9.999999e-01 9.999929e-01
7.116160e-01 2.510088e-05 2.510088e-05 5.767024e-01 1.222812e+00 -1.323145e-06 5.813191e-07 3.595851e-07 3.822410e-07 -1.054262e-02 7.719769e-03 -0.03414258 9.999999e-01 9.999927e-01
