# ###########
# [default parameters]
#   dict([('NL', '40'), ('NR', '2'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '5.'), ('lambdaL', '0.05'), ('lambdaR', '0.'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '5.'), ('TelR', '5.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'nOscL', 'nOscR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta_L', 'eta_R', 'commL', 'commR']
# ###########
# 
2.511000e+00 3.811596e-06 3.811596e-06 5.792208e-01 2.689414e-01 -6.956858e-07 6.943581e-12 3.344127e-07 3.612661e-07 -3.650364e-02 3.643398e-07 1.000000e+00 4.621171e-01
2.512400e+00 3.804445e-06 3.804445e-06 5.792895e-01 2.689414e-01 -6.784395e-07 1.482218e-13 3.259487e-07 3.524906e-07 -3.566562e-02 7.792033e-09 1.000000e+00 4.621172e-01
2.513800e+00 3.797420e-06 3.797420e-06 5.793557e-01 2.689414e-01 -6.618201e-07 7.524318e-13 3.177908e-07 3.440285e-07 -3.485630e-02 3.962858e-08 1.000000e+00 4.621172e-01
2.515200e+00 3.790514e-06 3.790514e-06 5.794190e-01 2.689417e-01 -6.459160e-07 1.268009e-10 3.099243e-07 3.358649e-07 -3.408065e-02 6.690435e-06 1.000000e+00 4.621167e-01
2.516600e+00 3.783724e-06 3.783724e-06 5.794811e-01 2.689414e-01 -6.303232e-07 3.759579e-13 3.023363e-07 3.279866e-07 -3.331761e-02 1.987238e-08 1.000000e+00 4.621172e-01
2.518000e+00 3.777043e-06 3.777043e-06 5.795368e-01 2.689431e-01 -6.163252e-07 9.347337e-10 2.950120e-07 3.203784e-07 -3.263533e-02 4.949554e-05 1.000000e+00 4.621137e-01
2.519400e+00 3.770467e-06 3.770467e-06 5.795979e-01 2.689414e-01 -6.009763e-07 1.427116e-13 2.879435e-07 3.130326e-07 -3.187808e-02 7.569968e-09 1.000000e+00 4.621172e-01
2.520800e+00 3.763992e-06 3.763992e-06 5.796533e-01 2.689414e-01 -5.870491e-07 2.128909e-13 2.811155e-07 3.059334e-07 -3.119289e-02 1.131197e-08 1.000000e+00 4.621172e-01
2.522200e+00 3.757614e-06 3.757614e-06 5.797069e-01 2.689414e-01 -5.735914e-07 1.957883e-12 2.745185e-07 2.990710e-07 -3.052956e-02 1.042089e-07 1.000000e+00 4.621172e-01
2.523600e+00 3.751327e-06 3.751327e-06 5.797587e-01 2.689414e-01 -5.605781e-07 5.780959e-13 2.681423e-07 2.924352e-07 -2.988692e-02 3.082087e-08 1.000000e+00 4.621172e-01
2.525000e+00 3.745130e-06 3.745130e-06 5.798088e-01 2.689414e-01 -5.479939e-07 5.185467e-13 2.619772e-07 2.860162e-07 -2.926435e-02 2.769179e-08 1.000000e+00 4.621172e-01
2.526400e+00 3.739017e-06 3.739017e-06 5.798572e-01 2.689414e-01 -5.358191e-07 2.776847e-13 2.560143e-07 2.798046e-07 -2.866096e-02 1.485335e-08 1.000000e+00 4.621172e-01
2.527800e+00 3.732986e-06 3.732986e-06 5.799041e-01 2.689414e-01 -5.240364e-07 6.882445e-14 2.502447e-07 2.737916e-07 -2.807599e-02 3.687367e-09 1.000000e+00 4.621172e-01
2.529200e+00 3.727034e-06 3.727034e-06 5.799493e-01 2.689415e-01 -5.126824e-07 5.316265e-11 2.446604e-07 2.679689e-07 -2.751155e-02 2.852813e-06 1.000000e+00 4.621170e-01
2.530600e+00 3.721157e-06 3.721157e-06 5.799934e-01 2.689414e-01 -5.015844e-07 2.125004e-12 2.392536e-07 2.623287e-07 -2.695852e-02 1.142120e-07 1.000000e+00 4.621171e-01
2.532000e+00 3.715352e-06 3.715352e-06 5.800360e-01 2.689414e-01 -4.908815e-07 1.220111e-12 2.340170e-07 2.568633e-07 -2.642449e-02 6.567942e-08 1.000000e+00 4.621172e-01
2.533400e+00 3.709618e-06 3.709618e-06 5.800772e-01 2.689414e-01 -4.805192e-07 1.005414e-11 2.289435e-07 2.515657e-07 -2.590667e-02 5.420580e-07 1.000000e+00 4.621171e-01
2.534800e+00 3.703950e-06 3.703950e-06 5.801173e-01 2.689414e-01 -4.704571e-07 1.454555e-12 2.240265e-07 2.464291e-07 -2.540299e-02 7.854077e-08 1.000000e+00 4.621172e-01
2.536200e+00 3.698347e-06 3.698347e-06 5.801561e-01 2.689414e-01 -4.607072e-07 3.674304e-13 2.192597e-07 2.414471e-07 -2.491422e-02 1.986998e-08 1.000000e+00 4.621172e-01
2.537600e+00 3.692807e-06 3.692807e-06 5.801937e-01 2.689414e-01 -4.512508e-07 8.937145e-14 2.146373e-07 2.366135e-07 -2.443945e-02 4.840299e-09 1.000000e+00 4.621172e-01
2.539000e+00 3.687327e-06 3.687327e-06 5.802302e-01 2.689414e-01 -4.420761e-07 3.012992e-13 2.101533e-07 2.319225e-07 -2.397814e-02 1.634242e-08 1.000000e+00 4.621172e-01
2.540400e+00 3.681904e-06 3.681904e-06 5.802656e-01 2.689414e-01 -4.331717e-07 4.474167e-13 2.058025e-07 2.273687e-07 -2.352976e-02 2.430355e-08 1.000000e+00 4.621172e-01
2.541800e+00 3.676538e-06 3.676538e-06 5.802999e-01 2.689414e-01 -4.245315e-07 5.079558e-12 2.015797e-07 2.229467e-07 -2.309409e-02 2.763229e-07 1.000000e+00 4.621171e-01
2.543200e+00 3.671226e-06 3.671226e-06 5.803333e-01 2.689414e-01 -4.161319e-07 4.677085e-13 1.974799e-07 2.186515e-07 -2.266992e-02 2.547969e-08 1.000000e+00 4.621172e-01
2.544600e+00 3.665966e-06 3.665966e-06 5.803658e-01 2.689414e-01 -4.079771e-07 9.044041e-14 1.934986e-07 2.144784e-07 -2.225755e-02 4.934057e-09 1.000000e+00 4.621172e-01
2.546000e+00 3.660756e-06 3.660756e-06 5.803973e-01 2.689414e-01 -4.000542e-07 2.838560e-13 1.896312e-07 2.104227e-07 -2.185637e-02 1.550805e-08 1.000000e+00 4.621172e-01
2.547400e+00 3.655595e-06 3.655595e-06 5.804279e-01 2.689414e-01 -3.923555e-07 1.859953e-12 1.858734e-07 2.064802e-07 -2.146602e-02 1.017592e-07 1.000000e+00 4.621172e-01
2.548800e+00 3.650482e-06 3.650482e-06 5.804575e-01 2.689415e-01 -3.848990e-07 3.113582e-11 1.822213e-07 2.026466e-07 -2.108757e-02 1.705847e-06 1.000000e+00 4.621170e-01
2.550200e+00 3.645414e-06 3.645414e-06 5.804866e-01 2.689414e-01 -3.775935e-07 4.459414e-12 1.786710e-07 1.989180e-07 -2.071608e-02 2.446589e-07 1.000000e+00 4.621171e-01
2.551600e+00 3.640390e-06 3.640390e-06 5.805147e-01 2.689414e-01 -3.705107e-07 1.364654e-12 1.752187e-07 1.952907e-07 -2.035555e-02 7.497298e-08 1.000000e+00 4.621172e-01
2.553000e+00 3.635409e-06 3.635409e-06 5.805421e-01 2.689414e-01 -3.636270e-07 5.164877e-12 1.718609e-07 1.917610e-07 -2.000474e-02 2.841428e-07 1.000000e+00 4.621171e-01
2.554400e+00 3.630469e-06 3.630469e-06 5.805687e-01 2.689414e-01 -3.569198e-07 1.485885e-13 1.685943e-07 1.883254e-07 -1.966247e-02 8.185636e-09 1.000000e+00 4.621172e-01
2.555800e+00 3.625569e-06 3.625569e-06 5.805947e-01 2.689414e-01 -3.503967e-07 3.776581e-13 1.654156e-07 1.849807e-07 -1.932919e-02 2.083303e-08 1.000000e+00 4.621172e-01
2.557200e+00 3.620709e-06 3.620709e-06 5.806199e-01 2.689414e-01 -3.440468e-07 1.453032e-12 1.623217e-07 1.817237e-07 -1.900439e-02 8.026230e-08 1.000000e+00 4.621172e-01
2.558600e+00 3.615886e-06 3.615886e-06 5.806445e-01 2.689414e-01 -3.378615e-07 4.828702e-13 1.593097e-07 1.785513e-07 -1.868762e-02 2.670826e-08 1.000000e+00 4.621172e-01
2.560000e+00 3.611100e-06 3.611100e-06 5.806684e-01 2.689414e-01 -3.318386e-07 1.170054e-12 1.563768e-07 1.754607e-07 -1.837881e-02 6.480319e-08 1.000000e+00 4.621172e-01
2.561400e+00 3.606349e-06 3.606349e-06 5.806917e-01 2.689414e-01 -3.259695e-07 2.663114e-13 1.535202e-07 1.724491e-07 -1.807753e-02 1.476903e-08 1.000000e+00 4.621172e-01
2.562800e+00 3.601633e-06 3.601633e-06 5.807145e-01 2.689414e-01 -3.202525e-07 1.320574e-12 1.507373e-07 1.695138e-07 -1.778373e-02 7.333197e-08 1.000000e+00 4.621172e-01
2.564200e+00 3.596951e-06 3.596951e-06 5.807366e-01 2.689414e-01 -3.146794e-07 1.351302e-12 1.480258e-07 1.666523e-07 -1.749701e-02 7.513599e-08 1.000000e+00 4.621172e-01
2.565600e+00 3.592301e-06 3.592301e-06 5.807582e-01 2.689414e-01 -3.092460e-07 7.619990e-13 1.453831e-07 1.638621e-07 -1.721715e-02 4.242400e-08 1.000000e+00 4.621172e-01
2.567000e+00 3.587683e-06 3.587683e-06 5.807792e-01 2.689414e-01 -3.039490e-07 9.879265e-13 1.428070e-07 1.611410e-07 -1.694403e-02 5.507323e-08 1.000000e+00 4.621172e-01
2.568400e+00 3.583096e-06 3.583096e-06 5.807998e-01 2.689414e-01 -2.987823e-07 3.840852e-13 1.402954e-07 1.584866e-07 -1.667733e-02 2.143873e-08 1.000000e+00 4.621172e-01
2.569800e+00 3.578539e-06 3.578539e-06 5.808198e-01 2.689414e-01 -2.937439e-07 1.134822e-12 1.378461e-07 1.558967e-07 -1.641698e-02 6.342377e-08 1.000000e+00 4.621172e-01
2.571200e+00 3.574011e-06 3.574011e-06 5.808393e-01 2.689414e-01 -2.888265e-07 3.143363e-14 1.354571e-07 1.533694e-07 -1.616260e-02 1.759011e-09 1.000000e+00 4.621172e-01
2.572600e+00 3.569511e-06 3.569511e-06 5.808584e-01 2.689414e-01 -2.840291e-07 2.766525e-14 1.331264e-07 1.509027e-07 -1.591417e-02 1.550086e-09 1.000000e+00 4.621172e-01
2.574000e+00 3.565039e-06 3.565039e-06 5.808769e-01 2.689414e-01 -2.793480e-07 1.258091e-12 1.308523e-07 1.484945e-07 -1.567153e-02 7.057935e-08 1.000000e+00 4.621172e-01
2.575400e+00 3.560594e-06 3.560594e-06 5.808951e-01 2.689414e-01 -2.747762e-07 2.006756e-13 1.286328e-07 1.461432e-07 -1.543429e-02 1.127203e-08 1.000000e+00 4.621172e-01
2.576800e+00 3.556175e-06 3.556175e-06 5.809037e-01 2.689457e-01 -2.725996e-07 2.289357e-09 1.264650e-07 1.438453e-07 -1.533106e-02 1.287539e-04 1.000000e+00 4.621087e-01
2.578200e+00 3.551783e-06 3.551783e-06 5.809301e-01 2.689414e-01 -2.659566e-07 1.488863e-12 1.243513e-07 1.416038e-07 -1.497595e-02 8.383749e-08 1.000000e+00 4.621172e-01
2.579600e+00 3.547415e-06 3.547415e-06 5.809470e-01 2.689414e-01 -2.617001e-07 1.518844e-12 1.222860e-07 1.394125e-07 -1.475441e-02 8.563103e-08 1.000000e+00 4.621172e-01
2.581000e+00 3.543071e-06 3.543071e-06 5.809629e-01 2.689417e-01 -2.576943e-07 1.542059e-10 1.202689e-07 1.372712e-07 -1.454638e-02 8.704648e-06 1.000000e+00 4.621166e-01
2.582400e+00 3.538751e-06 3.538751e-06 5.809797e-01 2.689414e-01 -2.534796e-07 2.198696e-12 1.182987e-07 1.351787e-07 -1.432593e-02 1.242639e-07 1.000000e+00 4.621171e-01
2.583800e+00 3.534455e-06 3.534455e-06 5.809954e-01 2.689414e-01 -2.495093e-07 2.274456e-12 1.163738e-07 1.331333e-07 -1.411869e-02 1.287019e-07 1.000000e+00 4.621171e-01
2.585200e+00 3.530181e-06 3.530181e-06 5.810108e-01 2.689414e-01 -2.456415e-07 1.509843e-11 1.144928e-07 1.311336e-07 -1.391665e-02 8.553914e-07 1.000000e+00 4.621171e-01
2.586600e+00 3.525929e-06 3.525929e-06 5.810259e-01 2.689414e-01 -2.418339e-07 9.586130e-13 1.126546e-07 1.291784e-07 -1.371746e-02 5.437505e-08 1.000000e+00 4.621172e-01
2.588000e+00 3.521699e-06 3.521699e-06 5.810406e-01 2.689414e-01 -2.381240e-07 5.862434e-14 1.108577e-07 1.272662e-07 -1.352325e-02 3.329321e-09 1.000000e+00 4.621172e-01
2.589400e+00 3.517490e-06 3.517490e-06 5.810550e-01 2.689414e-01 -2.344971e-07 8.526348e-14 1.091011e-07 1.253959e-07 -1.333321e-02 4.847972e-09 1.000000e+00 4.621172e-01
2.590800e+00 3.513302e-06 3.513302e-06 5.810690e-01 2.689415e-01 -2.309716e-07 2.186875e-11 1.073835e-07 1.235663e-07 -1.314841e-02 1.244911e-06 1.000000e+00 4.621171e-01
2.592200e+00 3.509134e-06 3.509134e-06 5.810828e-01 2.689414e-01 -2.274854e-07 5.477102e-12 1.057038e-07 1.217761e-07 -1.296533e-02 3.121626e-07 1.000000e+00 4.621171e-01
2.593600e+00 3.504986e-06 3.504986e-06 5.810961e-01 2.689415e-01 -2.241351e-07 4.988964e-11 1.040609e-07 1.200243e-07 -1.278950e-02 2.846781e-06 1.000000e+00 4.621170e-01
2.595000e+00 3.500857e-06 3.500857e-06 5.811095e-01 2.689414e-01 -2.207640e-07 4.547996e-13 1.024538e-07 1.183098e-07 -1.261200e-02 2.598218e-08 1.000000e+00 4.621172e-01
2.596400e+00 3.496747e-06 3.496747e-06 5.811224e-01 2.689414e-01 -2.175210e-07 8.089519e-12 1.008814e-07 1.166314e-07 -1.244133e-02 4.626882e-07 1.000000e+00 4.621171e-01
2.597800e+00 3.492656e-06 3.492656e-06 5.811350e-01 2.689414e-01 -2.143313e-07 9.615196e-14 9.934282e-08 1.149884e-07 -1.227325e-02 5.505951e-09 1.000000e+00 4.621172e-01
2.599200e+00 3.488583e-06 3.488583e-06 5.811474e-01 2.689414e-01 -2.112168e-07 2.334144e-13 9.783704e-08 1.133795e-07 -1.210903e-02 1.338162e-08 1.000000e+00 4.621172e-01
2.600600e+00 3.484528e-06 3.484528e-06 5.811595e-01 2.689414e-01 -2.081679e-07 7.549584e-13 9.636316e-08 1.118040e-07 -1.194813e-02 4.333203e-08 1.000000e+00 4.621172e-01
2.602000e+00 3.480490e-06 3.480490e-06 5.811713e-01 2.689414e-01 -2.051813e-07 1.358736e-13 9.492032e-08 1.102608e-07 -1.179037e-02 7.807731e-09 1.000000e+00 4.621172e-01
2.603400e+00 3.476469e-06 3.476469e-06 5.811829e-01 2.689414e-01 -2.022606e-07 3.839176e-12 9.350765e-08 1.087492e-07 -1.163598e-02 2.208664e-07 1.000000e+00 4.621171e-01
2.604800e+00 3.472465e-06 3.472465e-06 5.811943e-01 2.689414e-01 -1.993927e-07 2.030418e-13 9.212434e-08 1.072682e-07 -1.148422e-02 1.169439e-08 1.000000e+00 4.621172e-01
2.606200e+00 3.468478e-06 3.468478e-06 5.812054e-01 2.689414e-01 -1.965869e-07 2.411702e-13 9.076960e-08 1.058170e-07 -1.133563e-02 1.390640e-08 1.000000e+00 4.621172e-01
2.607600e+00 3.464506e-06 3.464506e-06 5.812163e-01 2.689414e-01 -1.938396e-07 2.024830e-12 8.944264e-08 1.043950e-07 -1.119003e-02 1.168899e-07 1.000000e+00 4.621171e-01
2.609000e+00 3.460551e-06 3.460551e-06 5.812270e-01 2.689414e-01 -1.911458e-07 1.944683e-12 8.814274e-08 1.030012e-07 -1.104713e-02 1.123915e-07 1.000000e+00 4.621172e-01
2.610400e+00 3.456611e-06 3.456611e-06 5.812374e-01 2.689414e-01 -1.885179e-07 1.381670e-11 8.686916e-08 1.016349e-07 -1.090767e-02 7.994363e-07 1.000000e+00 4.621171e-01
2.611800e+00 3.452686e-06 3.452686e-06 5.812477e-01 2.689414e-01 -1.859170e-07 3.422664e-13 8.562124e-08 1.002955e-07 -1.076942e-02 1.982610e-08 1.000000e+00 4.621172e-01
2.613200e+00 3.448776e-06 3.448776e-06 5.812578e-01 2.689414e-01 -1.833806e-07 1.569777e-13 8.439827e-08 9.898216e-08 -1.063453e-02 9.103385e-09 1.000000e+00 4.621172e-01
2.614600e+00 3.444881e-06 3.444881e-06 5.812676e-01 2.689414e-01 -1.808940e-07 4.609885e-14 8.319962e-08 9.769430e-08 -1.050219e-02 2.676368e-09 1.000000e+00 4.621172e-01
2.616000e+00 3.441000e-06 3.441000e-06 5.812773e-01 2.689414e-01 -1.784582e-07 2.253766e-12 8.202465e-08 9.643125e-08 -1.037246e-02 1.309948e-07 1.000000e+00 4.621171e-01
2.617400e+00 3.437134e-06 3.437134e-06 5.812868e-01 2.689414e-01 -1.760653e-07 1.395639e-13 8.087277e-08 9.519238e-08 -1.024489e-02 8.120943e-09 1.000000e+00 4.621172e-01
2.618800e+00 3.433282e-06 3.433282e-06 5.812960e-01 2.689414e-01 -1.737210e-07 5.903704e-13 7.974336e-08 9.397707e-08 -1.011982e-02 3.439103e-08 1.000000e+00 4.621172e-01
2.620200e+00 3.429443e-06 3.429443e-06 5.813051e-01 2.689414e-01 -1.714315e-07 1.095066e-11 7.863587e-08 9.278472e-08 -9.997633e-03 6.386260e-07 1.000000e+00 4.621171e-01
2.621600e+00 3.425618e-06 3.425618e-06 5.813141e-01 2.689414e-01 -1.691646e-07 3.036899e-14 7.754975e-08 9.161479e-08 -9.876442e-03 1.773052e-09 1.000000e+00 4.621172e-01
2.623000e+00 3.421806e-06 3.421806e-06 5.813229e-01 2.689414e-01 -1.669512e-07 5.954840e-14 7.648446e-08 9.046669e-08 -9.758076e-03 3.480525e-09 1.000000e+00 4.621172e-01
2.624400e+00 3.418007e-06 3.418007e-06 5.813315e-01 2.689414e-01 -1.647798e-07 3.997862e-13 7.543946e-08 8.933989e-08 -9.641862e-03 2.339294e-08 1.000000e+00 4.621172e-01
2.625800e+00 3.414221e-06 3.414221e-06 5.813399e-01 2.689414e-01 -1.626519e-07 3.699457e-12 7.441427e-08 8.823388e-08 -9.527905e-03 2.167087e-07 1.000000e+00 4.621171e-01
2.627200e+00 3.410447e-06 3.410447e-06 5.813482e-01 2.689414e-01 -1.605566e-07 8.001802e-14 7.340840e-08 8.714815e-08 -9.415576e-03 4.692523e-09 1.000000e+00 4.621172e-01
2.628600e+00 3.406686e-06 3.406686e-06 5.813563e-01 2.689414e-01 -1.585043e-07 7.917985e-13 7.242136e-08 8.608220e-08 -9.305485e-03 4.648497e-08 1.000000e+00 4.621172e-01
2.630000e+00 3.402938e-06 3.402938e-06 5.813643e-01 2.689414e-01 -1.564883e-07 7.720589e-14 7.145271e-08 8.503556e-08 -9.197250e-03 4.537603e-09 1.000000e+00 4.621172e-01
2.631400e+00 3.399201e-06 3.399201e-06 5.813722e-01 2.689414e-01 -1.545098e-07 4.301248e-14 7.050199e-08 8.400777e-08 -9.090948e-03 2.530741e-09 1.000000e+00 4.621172e-01
2.632800e+00 3.395476e-06 3.395476e-06 5.813799e-01 2.689414e-01 -1.525678e-07 6.579706e-13 6.956877e-08 8.299837e-08 -8.986534e-03 3.875572e-08 1.000000e+00 4.621172e-01
2.634200e+00 3.391763e-06 3.391763e-06 5.813874e-01 2.689414e-01 -1.506611e-07 1.500099e-12 6.865265e-08 8.200695e-08 -8.883939e-03 8.845542e-08 1.000000e+00 4.621172e-01
2.635600e+00 3.388062e-06 3.388062e-06 5.813947e-01 2.689415e-01 -1.488130e-07 2.674067e-11 6.775319e-08 8.103305e-08 -8.784549e-03 1.578523e-06 1.000000e+00 4.621171e-01
2.637000e+00 3.384372e-06 3.384372e-06 5.814020e-01 2.689415e-01 -1.469780e-07 3.169065e-11 6.687002e-08 8.007630e-08 -8.685690e-03 1.872764e-06 1.000000e+00 4.621170e-01
2.638400e+00 3.380693e-06 3.380693e-06 5.814093e-01 2.689414e-01 -1.451404e-07 1.329454e-12 6.600276e-08 7.913629e-08 -8.586429e-03 7.864982e-08 1.000000e+00 4.621172e-01
2.639800e+00 3.377025e-06 3.377025e-06 5.814163e-01 2.689414e-01 -1.433690e-07 5.348115e-12 6.515102e-08 7.821262e-08 -8.490846e-03 3.167353e-07 1.000000e+00 4.621171e-01
2.641200e+00 3.373368e-06 3.373368e-06 5.814232e-01 2.689414e-01 -1.416194e-07 2.849816e-14 6.431445e-08 7.730493e-08 -8.396321e-03 1.689597e-09 1.000000e+00 4.621172e-01
2.642600e+00 3.369722e-06 3.369722e-06 5.814300e-01 2.689414e-01 -1.399064e-07 9.022674e-13 6.349269e-08 7.641284e-08 -8.303738e-03 5.355145e-08 1.000000e+00 4.621172e-01
2.644000e+00 3.366086e-06 3.366086e-06 5.814367e-01 2.689414e-01 -1.382216e-07 1.929087e-13 6.268540e-08 7.553601e-08 -8.212600e-03 1.146190e-08 1.000000e+00 4.621172e-01
2.645400e+00 3.362461e-06 3.362461e-06 5.814432e-01 2.689414e-01 -1.365672e-07 8.579915e-13 6.189226e-08 7.467408e-08 -8.123050e-03 5.103354e-08 1.000000e+00 4.621172e-01
2.646800e+00 3.358846e-06 3.358846e-06 5.814496e-01 2.689414e-01 -1.349416e-07 1.908553e-12 6.111294e-08 7.382673e-08 -8.034996e-03 1.136433e-07 1.000000e+00 4.621172e-01
2.648200e+00 3.355242e-06 3.355242e-06 5.814559e-01 2.689415e-01 -1.333570e-07 1.629728e-11 6.034713e-08 7.299363e-08 -7.949176e-03 9.714516e-07 1.000000e+00 4.621171e-01
2.649600e+00 3.351647e-06 3.351647e-06 5.814622e-01 2.689414e-01 -1.317692e-07 2.341574e-13 5.959452e-08 7.217446e-08 -7.862952e-03 1.397267e-08 1.000000e+00 4.621172e-01
2.651000e+00 3.348063e-06 3.348063e-06 5.814683e-01 2.689414e-01 -1.302247e-07 9.140108e-13 5.885482e-08 7.136892e-08 -7.779104e-03 5.459938e-08 1.000000e+00 4.621172e-01
2.652400e+00 3.344488e-06 3.344488e-06 5.814743e-01 2.689414e-01 -1.287061e-07 1.686020e-12 5.812774e-08 7.057670e-08 -7.696611e-03 1.008238e-07 1.000000e+00 4.621172e-01
2.653800e+00 3.340923e-06 3.340923e-06 5.814802e-01 2.689414e-01 -1.272106e-07 8.829558e-14 5.741300e-08 6.979751e-08 -7.615296e-03 5.285699e-09 1.000000e+00 4.621172e-01
2.655200e+00 3.337368e-06 3.337368e-06 5.814861e-01 2.689414e-01 -1.257418e-07 3.830410e-13 5.671033e-08 6.903108e-08 -7.535387e-03 2.295468e-08 1.000000e+00 4.621172e-01
2.656600e+00 3.333822e-06 3.333822e-06 5.814918e-01 2.689414e-01 -1.242984e-07 1.831458e-12 5.601946e-08 6.827711e-08 -7.456811e-03 1.098714e-07 1.000000e+00 4.621172e-01
2.658000e+00 3.330285e-06 3.330285e-06 5.814974e-01 2.689414e-01 -1.228774e-07 1.933333e-12 5.534014e-08 6.753536e-08 -7.379394e-03 1.161062e-07 1.000000e+00 4.621172e-01
2.659400e+00 3.326758e-06 3.326758e-06 5.815029e-01 2.689414e-01 -1.214786e-07 9.139787e-13 5.467211e-08 6.680555e-08 -7.303121e-03 5.494711e-08 1.000000e+00 4.621172e-01
2.660800e+00 3.323240e-06 3.323240e-06 5.815084e-01 2.689414e-01 -1.201029e-07 3.598665e-13 5.401514e-08 6.608744e-08 -7.228063e-03 2.165757e-08 1.000000e+00 4.621172e-01
2.662200e+00 3.319731e-06 3.319731e-06 5.815137e-01 2.689414e-01 -1.187498e-07 7.463051e-14 5.336898e-08 6.538077e-08 -7.154184e-03 4.496179e-09 1.000000e+00 4.621172e-01
2.663600e+00 3.316230e-06 3.316230e-06 5.815174e-01 2.689422e-01 -1.178148e-07 3.963398e-10 5.273329e-08 6.468517e-08 -7.105345e-03 2.390303e-05 1.000000e+00 4.621157e-01
2.665000e+00 3.312739e-06 3.312739e-06 5.815242e-01 2.689414e-01 -1.161090e-07 4.116512e-14 5.210818e-08 6.400080e-08 -7.009850e-03 2.485262e-09 1.000000e+00 4.621172e-01
2.666400e+00 3.309256e-06 3.309256e-06 5.815292e-01 2.689414e-01 -1.148207e-07 5.424752e-13 5.149310e-08 6.332704e-08 -6.939364e-03 3.278532e-08 1.000000e+00 4.621172e-01
2.667800e+00 3.305782e-06 3.305782e-06 5.815343e-01 2.689414e-01 -1.135520e-07 2.151155e-13 5.088795e-08 6.266379e-08 -6.869899e-03 1.301450e-08 1.000000e+00 4.621172e-01
2.669200e+00 3.302317e-06 3.302317e-06 5.815392e-01 2.689414e-01 -1.123034e-07 4.368501e-14 5.029252e-08 6.201085e-08 -6.801492e-03 2.645719e-09 1.000000e+00 4.621172e-01
2.670600e+00 3.298860e-06 3.298860e-06 5.815441e-01 2.689414e-01 -1.110765e-07 1.919946e-12 4.970660e-08 6.136799e-08 -6.734236e-03 1.164006e-07 1.000000e+00 4.621172e-01
2.672000e+00 3.295412e-06 3.295412e-06 5.815488e-01 2.689414e-01 -1.098652e-07 2.315811e-13 4.912999e-08 6.073502e-08 -6.667771e-03 1.405476e-08 1.000000e+00 4.621172e-01
2.673400e+00 3.291971e-06 3.291971e-06 5.815535e-01 2.689414e-01 -1.086747e-07 4.465744e-13 4.856252e-08 6.011173e-08 -6.602409e-03 2.713112e-08 1.000000e+00 4.621172e-01
2.674800e+00 3.288539e-06 3.288539e-06 5.815582e-01 2.689414e-01 -1.075020e-07 4.166945e-14 4.800398e-08 5.949793e-08 -6.537976e-03 2.534223e-09 1.000000e+00 4.621172e-01
2.676200e+00 3.285115e-06 3.285115e-06 5.815627e-01 2.689414e-01 -1.063492e-07 1.555565e-12 4.745420e-08 5.889342e-08 -6.474609e-03 9.470381e-08 1.000000e+00 4.621172e-01
2.677600e+00 3.281699e-06 3.281699e-06 5.815672e-01 2.689414e-01 -1.052114e-07 3.482468e-13 4.691300e-08 5.829803e-08 -6.412005e-03 2.122356e-08 1.000000e+00 4.621172e-01
2.679000e+00 3.278292e-06 3.278292e-06 5.815717e-01 2.689414e-01 -1.040919e-07 1.371255e-13 4.638020e-08 5.771156e-08 -6.350374e-03 8.365669e-09 1.000000e+00 4.621172e-01
2.680400e+00 3.274892e-06 3.274892e-06 5.815760e-01 2.689414e-01 -1.029974e-07 7.921214e-12 4.585563e-08 5.713384e-08 -6.290125e-03 4.837543e-07 1.000000e+00 4.621171e-01
2.681800e+00 3.271499e-06 3.271499e-06 5.815803e-01 2.689414e-01 -1.019039e-07 4.680644e-14 4.533914e-08 5.656470e-08 -6.229797e-03 2.861467e-09 1.000000e+00 4.621172e-01
2.683200e+00 3.268115e-06 3.268115e-06 5.815845e-01 2.689414e-01 -1.008346e-07 3.868251e-14 4.483056e-08 5.600397e-08 -6.170809e-03 2.367267e-09 1.000000e+00 4.621172e-01
2.684600e+00 3.264738e-06 3.264738e-06 5.815887e-01 2.689414e-01 -9.978126e-08 4.657998e-14 4.432973e-08 5.545149e-08 -6.112665e-03 2.853520e-09 1.000000e+00 4.621172e-01
2.686000e+00 3.261369e-06 3.261369e-06 5.815928e-01 2.689414e-01 -9.874436e-08 7.742508e-13 4.383649e-08 5.490709e-08 -6.055393e-03 4.748011e-08 1.000000e+00 4.621172e-01
2.687400e+00 3.258008e-06 3.258008e-06 5.815968e-01 2.689414e-01 -9.772142e-08 9.087222e-14 4.335071e-08 5.437062e-08 -5.998846e-03 5.578392e-09 1.000000e+00 4.621172e-01
2.688800e+00 3.254654e-06 3.254654e-06 5.816008e-01 2.689414e-01 -9.672871e-08 1.455481e-11 4.287223e-08 5.384193e-08 -5.944025e-03 8.944000e-07 1.000000e+00 4.621171e-01
